ResultIndex,RaceIndex,PerfectFinish,RaceNumberGroup,DriversInRace,Race_AverageAge,DriverAgeGroup,GridPositionGroup,CircuitRegion,RaceHalfDecade,RaceMonthGroup,RaceTime
22121,2013.19,0,4,Many,26_27,Older,Middle,Americas_Oceania,2010-2014,Autumn_Winter,Late
22122,2013.19,0,4,Many,26_27,Younger,Middle,Americas_Oceania,2010-2014,Autumn_Winter,Late
22123,2013.19,0,4,Many,26_27,Average,Back,Americas_Oceania,2010-2014,Autumn_Winter,Late
22124,2013.19,0,4,Many,26_27,Younger,Back,Americas_Oceania,2010-2014,Autumn_Winter,Late
22125,2013.19,0,4,Many,26_27,Average,Back,Americas_Oceania,2010-2014,Autumn_Winter,Late
22126,2013.19,0,4,Many,26_27,Younger,Back,Americas_Oceania,2010-2014,Autumn_Winter,Late
22127,2013.19,0,4,Many,26_27,Younger,Back,Americas_Oceania,2010-2014,Autumn_Winter,Late
22128,2013.19,0,4,Many,26_27,Younger,Back,Americas_Oceania,2010-2014,Autumn_Winter,Late
22129,2013.19,0,4,Many,26_27,Average,Front,Americas_Oceania,2010-2014,Autumn_Winter,Late
22130,2014.1,1,1,Many,26_27,Average,Front,Americas_Oceania,2010-2014,Spring,Early
22131,2014.1,1,1,Many,26_27,Younger,Front,Americas_Oceania,2010-2014,Spring,Early
22132,2014.1,1,1,Many,26_27,Older,Middle,Americas_Oceania,2010-2014,Spring,Early
22133,2014.1,1,1,Many,26_27,Older,Front,Americas_Oceania,2010-2014,Spring,Early
22134,2014.1,1,1,Many,26_27,Average,Back,Americas_Oceania,2010-2014,Spring,Early
22135,2014.1,1,1,Many,26_27,Average,Middle,Americas_Oceania,2010-2014,Spring,Early
22136,2014.1,1,1,Many,26_27,Older,Middle,Americas_Oceania,2010-2014,Spring,Early
22137,2014.1,1,1,Many,26_27,Younger,Front,Americas_Oceania,2010-2014,Spring,Early
22138,2014.1,1,1,Many,26_27,Younger,Middle,Americas_Oceania,2010-2014,Spring,Early
22139,2014.1,1,1,Many,26_27,Average,Back,Americas_Oceania,2010-2014,Spring,Early
22140,2014.1,0,1,Many,26_27,Older,Back,Americas_Oceania,2010-2014,Spring,Early
22141,2014.1,0,1,Many,26_27,Younger,Back,Americas_Oceania,2010-2014,Spring,Early
22142,2014.1,0,1,Many,26_27,Younger,Back,Americas_Oceania,2010-2014,Spring,Early
22143,2014.1,0,1,Many,26_27,Average,Back,Americas_Oceania,2010-2014,Spring,Early
22144,2014.1,0,1,Many,26_27,Average,Back,Americas_Oceania,2010-2014,Spring,Early
22145,2014.1,0,1,Many,26_27,Older,Back,Americas_Oceania,2010-2014,Spring,Early
22146,2014.1,0,1,Many,26_27,Younger,Back,Americas_Oceania,2010-2014,Spring,Early
22147,2014.1,0,1,Many,26_27,Average,Middle,Americas_Oceania,2010-2014,Spring,Early
22148,2014.1,0,1,Many,26_27,Older,Front,Americas_Oceania,2010-2014,Spring,Early
22149,2014.1,0,1,Many,26_27,Older,Middle,Americas_Oceania,2010-2014,Spring,Early
22150,2014.1,0,1,Many,26_27,Average,Back,Americas_Oceania,2010-2014,Spring,Early
22151,2014.1,0,1,Many,26_27,Average,Front,Americas_Oceania,2010-2014,Spring,Early
22152,2014.2,1,1,Many,26_27,Older,Front,Asia,2010-2014,Spring,Middle
22153,2014.2,1,1,Many,26_27,Average,Front,Asia,2010-2014,Spring,Middle
22154,2014.2,1,1,Many,26_27,Average,Front,Asia,2010-2014,Spring,Middle
22155,2014.2,1,1,Many,26_27,Older,Front,Asia,2010-2014,Spring,Middle
22156,2014.2,1,1,Many,26_27,Average,Middle,Asia,2010-2014,Spring,Middle
22157,2014.2,1,1,Many,26_27,Older,Middle,Asia,2010-2014,Spring,Middle
22158,2014.2,1,1,Many,26_27,Older,Back,Asia,2010-2014,Spring,Middle
22159,2014.2,1,1,Many,26_27,Average,Back,Asia,2010-2014,Spring,Middle
22160,2014.2,0,1,Many,26_27,Younger,Middle,Asia,2010-2014,Spring,Middle
22161,2014.2,0,1,Many,26_27,Younger,Middle,Asia,2010-2014,Spring,Middle
22162,2014.2,0,1,Many,26_27,Average,Back,Asia,2010-2014,Spring,Middle
22163,2014.2,0,1,Many,26_27,Older,Front,Asia,2010-2014,Spring,Middle
22164,2014.2,0,1,Many,26_27,Average,Back,Asia,2010-2014,Spring,Middle
22165,2014.2,0,1,Many,26_27,Younger,Back,Asia,2010-2014,Spring,Middle
22166,2014.2,0,1,Many,26_27,Younger,Back,Asia,2010-2014,Spring,Middle
22167,2014.2,0,1,Many,26_27,Average,Front,Asia,2010-2014,Spring,Middle
22168,2014.2,0,1,Many,26_27,Younger,Middle,Asia,2010-2014,Spring,Middle
22169,2014.2,0,1,Many,26_27,Older,Back,Asia,2010-2014,Spring,Middle
22170,2014.2,0,1,Many,26_27,Younger,Middle,Asia,2010-2014,Spring,Middle
22171,2014.2,0,1,Many,26_27,Average,Back,Asia,2010-2014,Spring,Middle
22172,2014.2,0,1,Many,26_27,Older,Back,Asia,2010-2014,Spring,Middle
22173,2014.2,0,1,Many,26_27,Average,Back,Asia,2010-2014,Spring,Middle
22174,2014.3,1,1,Many,26_27,Older,Front,Asia,2010-2014,Spring,Middle
22175,2014.3,1,1,Many,26_27,Average,Front,Asia,2010-2014,Spring,Middle
22176,2014.3,1,1,Many,26_27,Average,Front,Asia,2010-2014,Spring,Middle
22177,2014.3,1,1,Many,26_27,Average,Back,Asia,2010-2014,Spring,Middle
22178,2014.3,1,1,Many,26_27,Average,Middle,Asia,2010-2014,Spring,Middle
22179,2014.3,1,1,Many,26_27,Average,Middle,Asia,2010-2014,Spring,Middle
22180,2014.3,1,1,Many,26_27,Older,Middle,Asia,2010-2014,Spring,Middle
22181,2014.3,1,1,Many,26_27,Average,Front,Asia,2010-2014,Spring,Middle
22182,2014.3,1,1,Many,26_27,Older,Middle,Asia,2010-2014,Spring,Middle
22183,2014.3,1,1,Many,26_27,Older,Front,Asia,2010-2014,Spring,Middle
22184,2014.3,1,1,Many,26_27,Younger,Middle,Asia,2010-2014,Spring,Middle
22185,2014.3,1,1,Many,26_27,Average,Back,Asia,2010-2014,Spring,Middle
22186,2014.3,1,1,Many,26_27,Younger,Back,Asia,2010-2014,Spring,Middle
22187,2014.3,1,1,Many,26_27,Older,Back,Asia,2010-2014,Spring,Middle
22188,2014.3,1,1,Many,26_27,Average,Back,Asia,2010-2014,Spring,Middle
22189,2014.3,0,1,Many,26_27,Average,Back,Asia,2010-2014,Spring,Middle
22190,2014.3,0,1,Many,26_27,Older,Front,Asia,2010-2014,Spring,Middle
22191,2014.3,0,1,Many,26_27,Younger,Middle,Asia,2010-2014,Spring,Middle
22192,2014.3,0,1,Many,26_27,Younger,Back,Asia,2010-2014,Spring,Middle
22193,2014.3,0,1,Many,26_27,Younger,Back,Asia,2010-2014,Spring,Middle
22194,2014.3,0,1,Many,26_27,Younger,Back,Asia,2010-2014,Spring,Middle
22195,2014.3,0,1,Many,26_27,Older,Back,Asia,2010-2014,Spring,Middle
22196,2014.4,1,1,Many,26_27,Older,Front,Asia,2010-2014,Spring,Early
22197,2014.4,1,1,Many,26_27,Average,Front,Asia,2010-2014,Spring,Early
22198,2014.4,1,1,Many,26_27,Older,Front,Asia,2010-2014,Spring,Early
22199,2014.4,1,1,Many,26_27,Average,Front,Asia,2010-2014,Spring,Early
22200,2014.4,1,1,Many,26_27,Average,Front,Asia,2010-2014,Spring,Early
22201,2014.4,1,1,Many,26_27,Average,Middle,Asia,2010-2014,Spring,Early
22202,2014.4,1,1,Many,26_27,Average,Middle,Asia,2010-2014,Spring,Early
22203,2014.4,1,1,Many,26_27,Older,Middle,Asia,2010-2014,Spring,Early
22204,2014.4,1,1,Many,26_27,Average,Back,Asia,2010-2014,Spring,Early
22205,2014.4,0,1,Many,26_27,Younger,Back,Asia,2010-2014,Spring,Early
22206,2014.4,0,1,Many,26_27,Older,Middle,Asia,2010-2014,Spring,Early
22207,2014.4,0,1,Many,26_27,Younger,Middle,Asia,2010-2014,Spring,Early
22208,2014.4,0,1,Many,26_27,Younger,Back,Asia,2010-2014,Spring,Early
22209,2014.4,0,1,Many,26_27,Older,Back,Asia,2010-2014,Spring,Early
22210,2014.4,0,1,Many,26_27,Older,Front,Asia,2010-2014,Spring,Early
22211,2014.4,0,1,Many,26_27,Younger,Back,Asia,2010-2014,Spring,Early
22212,2014.4,0,1,Many,26_27,Average,Back,Asia,2010-2014,Spring,Early
22213,2014.4,0,1,Many,26_27,Average,Back,Asia,2010-2014,Spring,Early
22214,2014.4,0,1,Many,26_27,Younger,Back,Asia,2010-2014,Spring,Early
22215,2014.4,0,1,Many,26_27,Younger,Back,Asia,2010-2014,Spring,Early
22216,2014.4,0,1,Many,26_27,Average,Middle,Asia,2010-2014,Spring,Early
22217,2014.4,0,1,Many,26_27,Older,Back,Asia,2010-2014,Spring,Early
22218,2014.5,1,1,Many,26_27,Average,Front,Europe,2010-2014,Spring,Middle
22219,2014.5,1,1,Many,26_27,Average,Front,Europe,2010-2014,Spring,Middle
22220,2014.5,1,1,Many,26_27,Younger,Front,Europe,2010-2014,Spring,Middle
22221,2014.5,1,1,Many,26_27,Average,Back,Europe,2010-2014,Spring,Middle
22222,2014.5,1,1,Many,26_27,Younger,Front,Europe,2010-2014,Spring,Middle
22223,2014.5,1,1,Many,26_27,Older,Middle,Europe,2010-2014,Spring,Middle
22224,2014.5,0,1,Many,26_27,Older,Front,Europe,2010-2014,Spring,Middle
22225,2014.5,0,1,Many,26_27,Average,Front,Europe,2010-2014,Spring,Middle
22226,2014.5,0,1,Many,26_27,Younger,Middle,Europe,2010-2014,Spring,Middle
22227,2014.5,0,1,Many,26_27,Average,Middle,Europe,2010-2014,Spring,Middle
22228,2014.5,0,1,Many,26_27,Older,Middle,Europe,2010-2014,Spring,Middle
22229,2014.5,0,1,Many,26_27,Younger,Back,Europe,2010-2014,Spring,Middle
22230,2014.5,0,1,Many,26_27,Older,Middle,Europe,2010-2014,Spring,Middle
22231,2014.5,0,1,Many,26_27,Younger,Middle,Europe,2010-2014,Spring,Middle
22232,2014.5,0,1,Many,26_27,Average,Back,Europe,2010-2014,Spring,Middle
22233,2014.5,0,1,Many,26_27,Younger,Back,Europe,2010-2014,Spring,Middle
22234,2014.5,0,1,Many,26_27,Older,Back,Europe,2010-2014,Spring,Middle
22235,2014.5,0,1,Many,26_27,Younger,Back,Europe,2010-2014,Spring,Middle
22236,2014.5,0,1,Many,26_27,Younger,Back,Europe,2010-2014,Spring,Middle
22237,2014.5,0,1,Many,26_27,Younger,Back,Europe,2010-2014,Spring,Middle
22238,2014.5,0,1,Many,26_27,Average,Back,Europe,2010-2014,Spring,Middle
22239,2014.5,0,1,Many,26_27,Younger,Back,Europe,2010-2014,Spring,Middle
22240,2014.6,1,2,Many,26_27,Average,Front,Europe,2010-2014,Spring,Middle
22241,2014.6,1,2,Many,26_27,Average,Front,Europe,2010-2014,Spring,Middle
22242,2014.6,1,2,Many,26_27,Younger,Front,Europe,2010-2014,Spring,Middle
22243,2014.6,1,2,Many,26_27,Older,Front,Europe,2010-2014,Spring,Middle
22244,2014.6,0,2,Many,26_27,Average,Middle,Europe,2010-2014,Spring,Middle
22245,2014.6,0,2,Many,26_27,Older,Middle,Europe,2010-2014,Spring,Middle
22246,2014.6,0,2,Many,26_27,Older,Back,Europe,2010-2014,Spring,Middle
22247,2014.6,0,2,Many,26_27,Average,Back,Europe,2010-2014,Spring,Middle
22248,2014.6,0,2,Many,26_27,Younger,Back,Europe,2010-2014,Spring,Middle
22249,2014.6,0,2,Many,26_27,Younger,Middle,Europe,2010-2014,Spring,Middle
22250,2014.6,0,2,Many,26_27,Younger,Back,Europe,2010-2014,Spring,Middle
22251,2014.6,0,2,Many,26_27,Older,Front,Europe,2010-2014,Spring,Middle
22252,2014.6,0,2,Many,26_27,Average,Back,Europe,2010-2014,Spring,Middle
22253,2014.6,0,2,Many,26_27,Younger,Back,Europe,2010-2014,Spring,Middle
22254,2014.6,0,2,Many,26_27,Younger,Back,Europe,2010-2014,Spring,Middle
22255,2014.6,0,2,Many,26_27,Younger,Back,Europe,2010-2014,Spring,Middle
22256,2014.6,0,2,Many,26_27,Younger,Middle,Europe,2010-2014,Spring,Middle
22257,2014.6,0,2,Many,26_27,Older,Back,Europe,2010-2014,Spring,Middle
22258,2014.6,0,2,Many,26_27,Younger,Middle,Europe,2010-2014,Spring,Middle
22259,2014.6,0,2,Many,26_27,Average,Front,Europe,2010-2014,Spring,Middle
22260,2014.6,0,2,Many,26_27,Younger,Middle,Europe,2010-2014,Spring,Middle
22261,2014.6,0,2,Many,26_27,Average,Back,Europe,2010-2014,Spring,Middle
22262,2014.7,1,2,Many,26_27,Younger,Front,Americas_Oceania,2010-2014,Summer,Late
22263,2014.7,1,2,Many,26_27,Average,Front,Americas_Oceania,2010-2014,Summer,Late
22264,2014.7,1,2,Many,26_27,Average,Front,Americas_Oceania,2010-2014,Summer,Late
22265,2014.7,1,2,Many,26_27,Older,Middle,Americas_Oceania,2010-2014,Summer,Late
22266,2014.7,1,2,Many,26_27,Average,Middle,Americas_Oceania,2010-2014,Summer,Late
22267,2014.7,1,2,Many,26_27,Older,Middle,Americas_Oceania,2010-2014,Summer,Late
22268,2014.7,1,2,Many,26_27,Younger,Front,Americas_Oceania,2010-2014,Summer,Late
22269,2014.7,1,2,Many,26_27,Younger,Middle,Americas_Oceania,2010-2014,Summer,Late
22270,2014.7,1,2,Many,26_27,Younger,Middle,Americas_Oceania,2010-2014,Summer,Late
22271,2014.7,1,2,Many,26_27,Older,Middle,Americas_Oceania,2010-2014,Summer,Late
22272,2014.7,0,2,Many,26_27,Younger,Back,Americas_Oceania,2010-2014,Summer,Late
22273,2014.7,0,2,Many,26_27,Older,Front,Americas_Oceania,2010-2014,Summer,Late
22274,2014.7,0,2,Many,26_27,Older,Back,Americas_Oceania,2010-2014,Summer,Late
22275,2014.7,0,2,Many,26_27,Younger,Back,Americas_Oceania,2010-2014,Summer,Late
22276,2014.7,0,2,Many,26_27,Average,Back,Americas_Oceania,2010-2014,Summer,Late
22277,2014.7,0,2,Many,26_27,Younger,Back,Americas_Oceania,2010-2014,Summer,Late
22278,2014.7,0,2,Many,26_27,Average,Front,Americas_Oceania,2010-2014,Summer,Late
22279,2014.7,0,2,Many,26_27,Average,Back,Americas_Oceania,2010-2014,Summer,Late
22280,2014.7,0,2,Many,26_27,Average,Back,Americas_Oceania,2010-2014,Summer,Late
22281,2014.7,0,2,Many,26_27,Younger,Back,Americas_Oceania,2010-2014,Summer,Late
22282,2014.7,0,2,Many,26_27,Younger,Back,Americas_Oceania,2010-2014,Summer,Late
22283,2014.7,0,2,Many,26_27,Younger,Back,Americas_Oceania,2010-2014,Summer,Late
22284,2014.8,1,2,Many,26_27,Average,Front,Europe,2010-2014,Summer,Middle
22285,2014.8,1,2,Many,26_27,Average,Middle,Europe,2010-2014,Summer,Middle
22286,2014.8,1,2,Many,26_27,Younger,Front,Europe,2010-2014,Summer,Middle
22287,2014.8,1,2,Many,26_27,Older,Front,Europe,2010-2014,Summer,Middle
22288,2014.8,1,2,Many,26_27,Older,Front,Europe,2010-2014,Summer,Middle
22289,2014.8,1,2,Many,26_27,Younger,Back,Europe,2010-2014,Summer,Middle
22290,2014.8,1,2,Many,26_27,Younger,Front,Europe,2010-2014,Summer,Middle
22291,2014.8,1,2,Many,26_27,Younger,Front,Europe,2010-2014,Summer,Middle
22292,2014.8,1,2,Many,26_27,Average,Middle,Europe,2010-2014,Summer,Middle
22293,2014.8,1,2,Many,26_27,Older,Middle,Europe,2010-2014,Summer,Middle
22294,2014.8,1,2,Many,26_27,Older,Middle,Europe,2010-2014,Summer,Middle
22295,2014.8,0,2,Many,26_27,Average,Back,Europe,2010-2014,Summer,Middle
22296,2014.8,0,2,Many,26_27,Older,Back,Europe,2010-2014,Summer,Middle
22297,2014.8,0,2,Many,26_27,Average,Back,Europe,2010-2014,Summer,Middle
22298,2014.8,0,2,Many,26_27,Younger,Back,Europe,2010-2014,Summer,Middle
22299,2014.8,0,2,Many,26_27,Average,Back,Europe,2010-2014,Summer,Middle
22300,2014.8,0,2,Many,26_27,Younger,Back,Europe,2010-2014,Summer,Middle
22301,2014.8,0,2,Many,26_27,Younger,Back,Europe,2010-2014,Summer,Middle
22302,2014.8,0,2,Many,26_27,Younger,Back,Europe,2010-2014,Summer,Middle
22303,2014.8,0,2,Many,26_27,Younger,Back,Europe,2010-2014,Summer,Middle
22304,2014.8,0,2,Many,26_27,Average,Middle,Europe,2010-2014,Summer,Middle
22305,2014.8,0,2,Many,26_27,Younger,Middle,Europe,2010-2014,Summer,Middle
22306,2014.9,1,2,Many,26_27,Average,Front,Europe,2010-2014,Summer,Middle
22307,2014.9,1,2,Many,26_27,Younger,Back,Europe,2010-2014,Summer,Middle
22308,2014.9,1,2,Many,26_27,Average,Middle,Europe,2010-2014,Summer,Middle
22309,2014.9,1,2,Many,26_27,Older,Front,Europe,2010-2014,Summer,Middle
22310,2014.9,1,2,Many,26_27,Average,Front,Europe,2010-2014,Summer,Middle
22311,2014.9,1,2,Many,26_27,Older,Back,Europe,2010-2014,Summer,Middle
22312,2014.9,1,2,Many,26_27,Younger,Front,Europe,2010-2014,Summer,Middle
22313,2014.9,1,2,Many,26_27,Average,Front,Europe,2010-2014,Summer,Middle
22314,2014.9,1,2,Many,26_27,Younger,Middle,Europe,2010-2014,Summer,Middle
22315,2014.9,0,2,Many,26_27,Younger,Middle,Europe,2010-2014,Summer,Middle
22316,2014.9,0,2,Many,26_27,Younger,Middle,Europe,2010-2014,Summer,Middle
22317,2014.9,0,2,Many,26_27,Average,Middle,Europe,2010-2014,Summer,Middle
22318,2014.9,0,2,Many,26_27,Older,Back,Europe,2010-2014,Summer,Middle
22319,2014.9,0,2,Many,26_27,Younger,Middle,Europe,2010-2014,Summer,Middle
22320,2014.9,0,2,Many,26_27,Average,Back,Europe,2010-2014,Summer,Middle
22321,2014.9,0,2,Many,26_27,Younger,Back,Europe,2010-2014,Summer,Middle
22322,2014.9,0,2,Many,26_27,Average,Back,Europe,2010-2014,Summer,Middle
22323,2014.9,0,2,Many,26_27,Average,Front,Europe,2010-2014,Summer,Middle
22324,2014.9,0,2,Many,26_27,Younger,Back,Europe,2010-2014,Summer,Middle
22325,2014.9,0,2,Many,26_27,Younger,Back,Europe,2010-2014,Summer,Middle
22326,2014.9,0,2,Many,26_27,Older,Back,Europe,2010-2014,Summer,Middle
22327,2014.9,0,2,Many,26_27,Older,Back,Europe,2010-2014,Summer,Middle
22328,2014.1,1,2,Many,26_27,Average,Front,Europe,2010-2014,Summer,Middle
22329,2014.1,1,2,Many,26_27,Younger,Front,Europe,2010-2014,Summer,Middle
22330,2014.1,1,2,Many,26_27,Average,Back,Europe,2010-2014,Summer,Middle
22331,2014.1,1,2,Many,26_27,Average,Front,Europe,2010-2014,Summer,Middle
22332,2014.1,1,2,Many,26_27,Older,Middle,Europe,2010-2014,Summer,Middle
22333,2014.1,1,2,Many,26_27,Average,Front,Europe,2010-2014,Summer,Middle
22334,2014.1,1,2,Many,26_27,Average,Middle,Europe,2010-2014,Summer,Middle
22335,2014.1,1,2,Many,26_27,Older,Middle,Europe,2010-2014,Summer,Middle
22336,2014.1,0,2,Many,26_27,Younger,Front,Europe,2010-2014,Summer,Middle
22337,2014.1,0,2,Many,26_27,Younger,Middle,Europe,2010-2014,Summer,Middle
22338,2014.1,0,2,Many,26_27,Older,Middle,Europe,2010-2014,Summer,Middle
22339,2014.1,0,2,Many,26_27,Average,Back,Europe,2010-2014,Summer,Middle
22340,2014.1,0,2,Many,26_27,Younger,Back,Europe,2010-2014,Summer,Middle
22341,2014.1,0,2,Many,26_27,Younger,Back,Europe,2010-2014,Summer,Middle
22342,2014.1,0,2,Many,26_27,Younger,Back,Europe,2010-2014,Summer,Middle
22343,2014.1,0,2,Many,26_27,Average,Back,Europe,2010-2014,Summer,Middle
22344,2014.1,0,2,Many,26_27,Younger,Back,Europe,2010-2014,Summer,Middle
22345,2014.1,0,2,Many,26_27,Younger,Back,Europe,2010-2014,Summer,Middle
22346,2014.1,0,2,Many,26_27,Older,Back,Europe,2010-2014,Summer,Middle
22347,2014.1,0,2,Many,26_27,Younger,Middle,Europe,2010-2014,Summer,Middle
22348,2014.1,0,2,Many,26_27,Average,Back,Europe,2010-2014,Summer,Middle
22349,2014.1,0,2,Many,26_27,Older,Front,Europe,2010-2014,Summer,Middle
22350,2014.11,1,3,Many,26_27,Average,Front,Europe,2010-2014,Summer,Middle
22351,2014.11,1,3,Many,26_27,Older,Front,Europe,2010-2014,Summer,Middle
22352,2014.11,1,3,Many,26_27,Average,Back,Europe,2010-2014,Summer,Middle
22353,2014.11,1,3,Many,26_27,Average,Front,Europe,2010-2014,Summer,Middle
22354,2014.11,1,3,Many,26_27,Older,Front,Europe,2010-2014,Summer,Middle
22355,2014.11,1,3,Many,26_27,Older,Back,Europe,2010-2014,Summer,Middle
22356,2014.11,1,3,Many,26_27,Average,Front,Europe,2010-2014,Summer,Middle
22357,2014.11,1,3,Many,26_27,Younger,Front,Europe,2010-2014,Summer,Middle
22358,2014.11,1,3,Many,26_27,Younger,Middle,Europe,2010-2014,Summer,Middle
22359,2014.11,1,3,Many,26_27,Older,Middle,Europe,2010-2014,Summer,Middle
22360,2014.11,1,3,Many,26_27,Older,Middle,Europe,2010-2014,Summer,Middle
22361,2014.11,1,3,Many,26_27,Younger,Back,Europe,2010-2014,Summer,Middle
22362,2014.11,1,3,Many,26_27,Average,Back,Europe,2010-2014,Summer,Middle
22363,2014.11,0,3,Many,26_27,Younger,Middle,Europe,2010-2014,Summer,Middle
22364,2014.11,0,3,Many,26_27,Younger,Back,Europe,2010-2014,Summer,Middle
22365,2014.11,0,3,Many,26_27,Younger,Back,Europe,2010-2014,Summer,Middle
22366,2014.11,0,3,Many,26_27,Younger,Back,Europe,2010-2014,Summer,Middle
22367,2014.11,0,3,Many,26_27,Average,Back,Europe,2010-2014,Summer,Middle
22368,2014.11,0,3,Many,26_27,Younger,Middle,Europe,2010-2014,Summer,Middle
22369,2014.11,0,3,Many,26_27,Average,Middle,Europe,2010-2014,Summer,Middle
22370,2014.11,0,3,Many,26_27,Average,Back,Europe,2010-2014,Summer,Middle
22371,2014.11,0,3,Many,26_27,Younger,Back,Europe,2010-2014,Summer,Middle
22373,2014.12,1,3,Many,26_27,Average,Front,Europe,2010-2014,Summer,Middle
22374,2014.12,1,3,Many,26_27,Average,Front,Europe,2010-2014,Summer,Middle
22375,2014.12,1,3,Many,26_27,Younger,Front,Europe,2010-2014,Summer,Middle
22376,2014.12,1,3,Many,26_27,Older,Middle,Europe,2010-2014,Summer,Middle
22377,2014.12,1,3,Many,26_27,Average,Front,Europe,2010-2014,Summer,Middle
22378,2014.12,1,3,Many,26_27,Older,Middle,Europe,2010-2014,Summer,Middle
22379,2014.12,1,3,Many,26_27,Older,Front,Europe,2010-2014,Summer,Middle
22380,2014.12,1,3,Many,26_27,Younger,Back,Europe,2010-2014,Summer,Middle
22381,2014.12,1,3,Many,26_27,Younger,Middle,Europe,2010-2014,Summer,Middle
22382,2014.12,1,3,Many,26_27,Average,Back,Europe,2010-2014,Summer,Middle
22383,2014.12,1,3,Many,26_27,Younger,Middle,Europe,2010-2014,Summer,Middle
22384,2014.12,1,3,Many,26_27,Younger,Middle,Europe,2010-2014,Summer,Middle
22385,2014.12,1,3,Many,26_27,Older,Middle,Europe,2010-2014,Summer,Middle
22386,2014.12,1,3,Many,26_27,Older,Back,Europe,2010-2014,Summer,Middle
22387,2014.12,1,3,Many,26_27,Younger,Back,Europe,2010-2014,Summer,Middle
22388,2014.12,0,3,Many,26_27,Younger,Back,Europe,2010-2014,Summer,Middle
22389,2014.12,0,3,Many,26_27,Younger,Back,Europe,2010-2014,Summer,Middle
22390,2014.12,0,3,Many,26_27,Average,Back,Europe,2010-2014,Summer,Middle
22391,2014.12,0,3,Many,26_27,Average,Front,Europe,2010-2014,Summer,Middle
22392,2014.12,0,3,Many,26_27,Average,Back,Europe,2010-2014,Summer,Middle
22393,2014.12,0,3,Many,26_27,Average,Back,Europe,2010-2014,Summer,Middle
22394,2014.12,0,3,Many,26_27,Older,Back,Europe,2010-2014,Summer,Middle
22395,2014.13,1,3,Many,26_27,Average,Front,Europe,2010-2014,Autumn_Winter,Middle
22396,2014.13,1,3,Many,26_27,Average,Front,Europe,2010-2014,Autumn_Winter,Middle
22397,2014.13,1,3,Many,26_27,Older,Front,Europe,2010-2014,Autumn_Winter,Middle
22398,2014.13,1,3,Many,26_27,Average,Front,Europe,2010-2014,Autumn_Winter,Middle
22399,2014.13,1,3,Many,26_27,Average,Middle,Europe,2010-2014,Autumn_Winter,Middle
22400,2014.13,1,3,Many,26_27,Average,Middle,Europe,2010-2014,Autumn_Winter,Middle
22401,2014.13,1,3,Many,26_27,Younger,Middle,Europe,2010-2014,Autumn_Winter,Middle
22402,2014.13,1,3,Many,26_27,Older,Front,Europe,2010-2014,Autumn_Winter,Middle
22403,2014.13,1,3,Many,26_27,Older,Middle,Europe,2010-2014,Autumn_Winter,Middle
22404,2014.13,1,3,Many,26_27,Younger,Front,Europe,2010-2014,Autumn_Winter,Middle
22405,2014.13,1,3,Many,26_27,Younger,Back,Europe,2010-2014,Autumn_Winter,Middle
22406,2014.13,1,3,Many,26_27,Average,Back,Europe,2010-2014,Autumn_Winter,Middle
22407,2014.13,1,3,Many,26_27,Younger,Middle,Europe,2010-2014,Autumn_Winter,Middle
22408,2014.13,0,3,Many,26_27,Average,Back,Europe,2010-2014,Autumn_Winter,Middle
22409,2014.13,0,3,Many,26_27,Older,Back,Europe,2010-2014,Autumn_Winter,Middle
22410,2014.13,0,3,Many,26_27,Average,Back,Europe,2010-2014,Autumn_Winter,Middle
22411,2014.13,0,3,Many,26_27,Average,Back,Europe,2010-2014,Autumn_Winter,Middle
22412,2014.13,0,3,Many,26_27,Average,Back,Europe,2010-2014,Autumn_Winter,Middle
22413,2014.13,0,3,Many,26_27,Younger,Back,Europe,2010-2014,Autumn_Winter,Middle
