ResultIndex,Finished,RaceDecade,RaceYear,RaceMonth,RaceNumber,RaceStartHourGroup,CircuitCountry,CircuitLatitude,CircuitLongitude,ConstructorName,ConstructorNationality,DriverNationality,DriverHomeRace,DriversInRace,DriverAgeAtRace,RaceDrivers_AverageAge,GridPositionGroup,GridPosition_OriginalZero,GridPositionAdjusted
16229,0,1965 - 1974,1969,5,2,Unknown,Spain,41.3664,2.15167,Brabham-Ford,British,Australian,0,14,43,30.8,Mid,0,5
16230,0,1965 - 1974,1969,5,2,Unknown,Spain,41.3664,2.15167,Lotus-Ford,British,Swiss,0,14,32,30.8,Mid,0,6
16231,0,1965 - 1974,1969,5,2,Unknown,Spain,41.3664,2.15167,Lotus-Ford,British,Austrian,0,14,27,30.8,Front,0,1
16232,0,1965 - 1974,1969,5,2,Unknown,Spain,41.3664,2.15167,Brabham-Ford,British,British,0,14,26,30.8,Back,0,11
16233,0,1965 - 1974,1969,5,2,Unknown,Spain,41.3664,2.15167,Lotus-Ford,British,British,0,14,40,30.8,Front,0,3
16234,0,1965 - 1974,1969,5,2,Unknown,Spain,41.3664,2.15167,BRM,British,British,0,14,26,30.8,Mid,0,10
16235,1,1965 - 1974,1969,5,3,Unknown,Monaco,43.7347,7.42056,Lotus-Ford,British,British,0,16,40,30.9,Mid,0,4
16236,1,1965 - 1974,1969,5,3,Unknown,Monaco,43.7347,7.42056,Brabham-Ford,British,British,0,16,26,30.9,Mid,0,9
16237,1,1965 - 1974,1969,5,3,Unknown,Monaco,43.7347,7.42056,Lotus-Ford,British,Swiss,0,16,32,30.9,Mid,0,5
16238,1,1965 - 1974,1969,5,3,Unknown,Monaco,43.7347,7.42056,Lotus-Ford,British,British,0,16,29,30.9,Mid,0,10
16239,0,1965 - 1974,1969,5,3,Unknown,Monaco,43.7347,7.42056,McLaren-Ford,British,New Zealander,0,16,31,30.9,Back,0,11
16240,0,1965 - 1974,1969,5,3,Unknown,Monaco,43.7347,7.42056,McLaren-Ford,British,New Zealander,0,16,32,30.9,Back,0,12
16241,0,1965 - 1974,1969,5,3,Unknown,Monaco,43.7347,7.42056,Cooper-Maserati,British,British,0,16,33,30.9,Back,0,16
16242,0,1965 - 1974,1969,5,3,Unknown,Monaco,43.7347,7.42056,Brabham-Ford,British,Belgian,0,16,24,30.9,Mid,0,7
16243,0,1965 - 1974,1969,5,3,Unknown,Monaco,43.7347,7.42056,Matra-Ford,French,British,0,16,29,30.9,Front,0,1
16244,0,1965 - 1974,1969,5,3,Unknown,Monaco,43.7347,7.42056,Matra-Ford,French,French,0,16,32,30.9,Front,0,3
16245,0,1965 - 1974,1969,5,3,Unknown,Monaco,43.7347,7.42056,Ferrari,Italian,New Zealander,0,16,25,30.9,Front,0,2
16246,0,1965 - 1974,1969,5,3,Unknown,Monaco,43.7347,7.42056,BRM,British,Mexican,0,16,29,30.9,Back,0,14
16247,0,1965 - 1974,1969,5,3,Unknown,Monaco,43.7347,7.42056,Brabham-Ford,British,Swiss,0,16,28,30.9,Back,0,15
16248,0,1965 - 1974,1969,5,3,Unknown,Monaco,43.7347,7.42056,BRM,British,British,0,16,35,30.9,Mid,0,6
16249,0,1965 - 1974,1969,5,3,Unknown,Monaco,43.7347,7.42056,Brabham-Ford,British,Australian,0,16,43,30.9,Mid,0,8
16250,0,1965 - 1974,1969,5,3,Unknown,Monaco,43.7347,7.42056,BRM,British,British,0,16,26,30.9,Back,0,13
16251,1,1965 - 1974,1969,6,4,Unknown,Netherlands,52.3888,4.54092,Matra-Ford,French,British,0,15,30,31.1,Front,0,2
16252,1,1965 - 1974,1969,6,4,Unknown,Netherlands,52.3888,4.54092,Lotus-Ford,British,Swiss,0,15,32,31.1,Mid,0,10
16253,1,1965 - 1974,1969,6,4,Unknown,Netherlands,52.3888,4.54092,Ferrari,Italian,New Zealander,0,15,25,31.1,Mid,0,4
16254,1,1965 - 1974,1969,6,4,Unknown,Netherlands,52.3888,4.54092,McLaren-Ford,British,New Zealander,0,15,33,31.1,Mid,0,7
16255,1,1965 - 1974,1969,6,4,Unknown,Netherlands,52.3888,4.54092,Brabham-Ford,British,Belgian,0,15,24,31.1,Mid,0,5
16256,1,1965 - 1974,1969,6,4,Unknown,Netherlands,52.3888,4.54092,Brabham-Ford,British,Australian,0,15,43,31.1,Mid,0,8
16257,0,1965 - 1974,1969,6,4,Unknown,Netherlands,52.3888,4.54092,Lotus-Ford,British,British,0,15,40,31.1,Front,0,3
16258,0,1965 - 1974,1969,6,4,Unknown,Netherlands,52.3888,4.54092,McLaren-Ford,British,French,0,15,32,31.1,Back,0,11
16259,0,1965 - 1974,1969,6,4,Unknown,Netherlands,52.3888,4.54092,BRM,British,British,0,15,35,31.1,Back,0,12
16260,0,1965 - 1974,1969,6,4,Unknown,Netherlands,52.3888,4.54092,McLaren-Ford,British,British,0,15,34,31.1,Back,0,15
16261,0,1965 - 1974,1969,6,4,Unknown,Netherlands,52.3888,4.54092,Brabham-Ford,British,Swiss,0,15,28,31.1,Back,0,14
16262,0,1965 - 1974,1969,6,4,Unknown,Netherlands,52.3888,4.54092,McLaren-Ford,British,New Zealander,0,15,31,31.1,Mid,0,6
16263,0,1965 - 1974,1969,6,4,Unknown,Netherlands,52.3888,4.54092,Lotus-Ford,British,Austrian,0,15,27,31.1,Front,0,1
16264,0,1965 - 1974,1969,6,4,Unknown,Netherlands,52.3888,4.54092,Brabham-Ford,British,British,0,15,27,31.1,Mid,0,9
16265,0,1965 - 1974,1969,6,4,Unknown,Netherlands,52.3888,4.54092,BRM,British,British,0,15,26,31.1,Back,0,13
16266,1,1965 - 1974,1969,7,5,Unknown,France,45.7472,3.03889,Matra-Ford,French,British,0,13,30,29.9,Front,0,1
16267,1,1965 - 1974,1969,7,5,Unknown,France,45.7472,3.03889,Matra-Ford,French,French,1,13,32,29.9,Mid,0,5
16268,1,1965 - 1974,1969,7,5,Unknown,France,45.7472,3.03889,Brabham-Ford,British,Belgian,0,13,24,29.9,Mid,0,4
16269,0,1965 - 1974,1969,7,5,Unknown,France,45.7472,3.03889,McLaren-Ford,British,New Zealander,0,13,31,29.9,Mid,0,7
16270,0,1965 - 1974,1969,7,5,Unknown,France,45.7472,3.03889,McLaren-Ford,British,British,0,13,34,29.9,Mid,0,10
16271,0,1965 - 1974,1969,7,5,Unknown,France,45.7472,3.03889,Lotus-Ford,British,British,0,13,40,29.9,Mid,0,8
16272,0,1965 - 1974,1969,7,5,Unknown,France,45.7472,3.03889,Brabham-Ford,British,Swiss,0,13,28,29.9,Back,0,13
16273,0,1965 - 1974,1969,7,5,Unknown,France,45.7472,3.03889,McLaren-Ford,British,New Zealander,0,13,33,29.9,Front,0,2
16274,0,1965 - 1974,1969,7,5,Unknown,France,45.7472,3.03889,Lotus-Ford,British,Swiss,0,13,32,29.9,Mid,0,9
16275,0,1965 - 1974,1969,7,5,Unknown,France,45.7472,3.03889,Ferrari,Italian,New Zealander,0,13,25,29.9,Mid,0,6
16276,0,1965 - 1974,1969,7,5,Unknown,France,45.7472,3.03889,Lotus-Ford,British,Austrian,0,13,27,29.9,Front,0,3
16277,0,1965 - 1974,1969,7,5,Unknown,France,45.7472,3.03889,Brabham-Ford,British,British,0,13,27,29.9,Back,0,11
16278,0,1965 - 1974,1969,7,5,Unknown,France,45.7472,3.03889,Lotus-Ford,British,British,0,13,26,29.9,Back,0,12
16279,1,1965 - 1974,1969,7,6,Unknown,UK,52.0786,-1.01694,Matra-Ford,French,British,1,17,30,30.5,Front,0,2
16280,0,1965 - 1974,1969,7,6,Unknown,UK,52.0786,-1.01694,Brabham-Ford,British,Belgian,0,17,24,30.5,Mid,0,4
16281,0,1965 - 1974,1969,7,6,Unknown,UK,52.0786,-1.01694,McLaren-Ford,British,New Zealander,0,17,31,30.5,Mid,0,7
16282,0,1965 - 1974,1969,7,6,Unknown,UK,52.0786,-1.01694,Lotus-Ford,British,Austrian,0,17,27,30.5,Front,0,1
16283,0,1965 - 1974,1969,7,6,Unknown,UK,52.0786,-1.01694,Brabham-Ford,British,British,1,17,27,30.5,Mid,0,10
16284,0,1965 - 1974,1969,7,6,Unknown,UK,52.0786,-1.01694,McLaren-Ford,British,British,1,17,34,30.5,Back,0,11
16285,0,1965 - 1974,1969,7,6,Unknown,UK,52.0786,-1.01694,Lotus-Ford,British,British,1,17,40,30.5,Back,0,12
16286,0,1965 - 1974,1969,7,6,Unknown,UK,52.0786,-1.01694,Lotus-Ford,British,Swiss,0,17,33,30.5,Mid,0,9
16287,0,1965 - 1974,1969,7,6,Unknown,UK,52.0786,-1.01694,Matra-Ford,French,French,0,17,32,30.5,Back,0,17
16288,0,1965 - 1974,1969,7,6,Unknown,UK,52.0786,-1.01694,Lotus-Ford,British,British,1,17,26,30.5,Back,0,14
16289,0,1965 - 1974,1969,7,6,Unknown,UK,52.0786,-1.01694,Ferrari,Italian,Mexican,0,17,29,30.5,Mid,0,8
16290,0,1965 - 1974,1969,7,6,Unknown,UK,52.0786,-1.01694,Ferrari,Italian,New Zealander,0,17,25,30.5,Mid,0,5
16291,0,1965 - 1974,1969,7,6,Unknown,UK,52.0786,-1.01694,McLaren-Ford,British,New Zealander,0,17,33,30.5,Front,0,3
16292,0,1965 - 1974,1969,7,6,Unknown,UK,52.0786,-1.01694,BRM,British,British,1,17,26,30.5,Back,0,13
16293,0,1965 - 1974,1969,7,6,Unknown,UK,52.0786,-1.01694,Lotus-Ford,British,Swedish,0,17,39,30.5,Back,0,16
16294,0,1965 - 1974,1969,7,6,Unknown,UK,52.0786,-1.01694,McLaren-Ford,British,British,1,17,27,30.5,Back,0,15
16295,0,1965 - 1974,1969,7,6,Unknown,UK,52.0786,-1.01694,BRM,British,British,1,17,35,30.5,Mid,0,6
16296,1,1965 - 1974,1969,8,7,Unknown,Germany,50.3356,6.9475,Brabham-Ford,British,Belgian,0,14,24,31.4,Front,0,1
16297,1,1965 - 1974,1969,8,7,Unknown,Germany,50.3356,6.9475,Matra-Ford,French,British,0,14,30,31.4,Front,0,2
16298,1,1965 - 1974,1969,8,7,Unknown,Germany,50.3356,6.9475,McLaren-Ford,British,New Zealander,0,14,31,31.4,Mid,0,8
16299,1,1965 - 1974,1969,8,7,Unknown,Germany,50.3356,6.9475,Lotus-Ford,British,British,0,14,40,31.4,Mid,0,9
16300,0,1965 - 1974,1969,8,7,Unknown,Germany,50.3356,6.9475,Lotus-Ford,British,Swiss,0,14,33,31.4,Mid,0,4
16301,0,1965 - 1974,1969,8,7,Unknown,Germany,50.3356,6.9475,Matra-Ford,French,French,0,14,32,31.4,Mid,0,10
16302,0,1965 - 1974,1969,8,7,Unknown,Germany,50.3356,6.9475,McLaren-Ford,British,New Zealander,0,14,33,31.4,Mid,0,5
16303,0,1965 - 1974,1969,8,7,Unknown,Germany,50.3356,6.9475,BRM-Ford,British,British,0,14,26,31.4,Back,0,16
16304,0,1965 - 1974,1969,8,7,Unknown,Germany,50.3356,6.9475,Lotus-Ford,British,Austrian,0,14,27,31.4,Front,0,3
16305,0,1965 - 1974,1969,8,7,Unknown,Germany,50.3356,6.9475,Lotus-Ford,British,Swedish,0,14,39,31.4,Back,0,23
16306,0,1965 - 1974,1969,8,7,Unknown,Germany,50.3356,6.9475,Brabham-Ford,British,British,0,14,27,31.4,Mid,0,7
16307,0,1965 - 1974,1969,8,7,Unknown,Germany,50.3356,6.9475,McLaren-Ford,British,British,0,14,34,31.4,Mid,0,6
16308,0,1965 - 1974,1969,8,7,Unknown,Germany,50.3356,6.9475,Lotus-Ford,British,American,0,14,29,31.4,Back,0,15
16309,0,1965 - 1974,1969,8,7,Unknown,Germany,50.3356,6.9475,BRM,British,British,0,14,35,31.4,Back,0,11
16310,1,1965 - 1974,1969,9,8,Unknown,Italy,45.6156,9.28111,Matra-Ford,French,British,0,15,30,31.1,Front,0,3
16311,1,1965 - 1974,1969,9,8,Unknown,Italy,45.6156,9.28111,Lotus-Ford,British,Austrian,0,15,27,31.1,Front,0,1
16312,1,1965 - 1974,1969,9,8,Unknown,Italy,45.6156,9.28111,Matra-Ford,French,French,0,15,32,31.1,Mid,0,6
16313,1,1965 - 1974,1969,9,8,Unknown,Italy,45.6156,9.28111,McLaren-Ford,British,New Zealander,0,15,32,31.1,Mid,0,5
16314,1,1965 - 1974,1969,9,8,Unknown,Italy,45.6156,9.28111,Brabham-Ford,British,British,0,15,27,31.1,Mid,0,4
16315,0,1965 - 1974,1969,9,8,Unknown,Italy,45.6156,9.28111,Ferrari,Italian,Mexican,0,15,29,31.1,Back,0,12
16316,0,1965 - 1974,1969,9,8,Unknown,Italy,45.6156,9.28111,McLaren-Ford,British,New Zealander,0,15,33,31.1,Front,0,2
16317,0,1965 - 1974,1969,9,8,Unknown,Italy,45.6156,9.28111,Lotus-Ford,British,Swiss,0,15,33,31.1,Mid,0,8
16318,0,1965 - 1974,1969,9,8,Unknown,Italy,45.6156,9.28111,Lotus-Ford,British,British,0,15,40,31.1,Mid,0,9
16319,0,1965 - 1974,1969,9,8,Unknown,Italy,45.6156,9.28111,Brabham-Ford,British,Belgian,0,15,24,31.1,Back,0,15
16320,0,1965 - 1974,1969,9,8,Unknown,Italy,45.6156,9.28111,BRM,British,British,0,15,35,31.1,Mid,0,10
16321,0,1965 - 1974,1969,9,8,Unknown,Italy,45.6156,9.28111,BRM,British,British,0,15,27,31.1,Back,0,11
16322,0,1965 - 1974,1969,9,8,Unknown,Italy,45.6156,9.28111,Brabham-Ford,British,Swiss,0,15,28,31.1,Back,0,13
16323,0,1965 - 1974,1969,9,8,Unknown,Italy,45.6156,9.28111,Brabham-Ford,British,Australian,0,15,43,31.1,Mid,0,7
16324,0,1965 - 1974,1969,9,8,Unknown,Italy,45.6156,9.28111,Lotus-Ford,British,British,0,15,26,31.1,Back,0,14
16325,1,1965 - 1974,1969,9,9,Unknown,Canada,44.0481,-78.6756,Brabham-Ford,British,Belgian,0,20,24,32.5,Front,0,1
16326,1,1965 - 1974,1969,9,9,Unknown,Canada,44.0481,-78.6756,Brabham-Ford,British,Australian,0,20,43,32.5,Mid,0,6
16327,1,1965 - 1974,1969,9,9,Unknown,Canada,44.0481,-78.6756,Lotus-Ford,British,Austrian,0,20,27,32.5,Front,0,3
16328,0,1965 - 1974,1969,9,9,Unknown,Canada,44.0481,-78.6756,Matra-Ford,French,French,0,20,32,32.5,Front,0,2
16329,0,1965 - 1974,1969,9,9,Unknown,Canada,44.0481,-78.6756,McLaren-Ford,British,New Zealander,0,20,32,32.5,Mid,0,9
16330,0,1965 - 1974,1969,9,9,Unknown,Canada,44.0481,-78.6756,Matra-Ford,French,French,0,20,27,32.5,Back,0,15
16331,0,1965 - 1974,1969,9,9,Unknown,Canada,44.0481,-78.6756,Lotus-Ford,British,American,0,20,43,32.5,Back,0,16
16332,0,1965 - 1974,1969,9,9,Unknown,Canada,44.0481,-78.6756,BRM,British,Canadian,1,20,33,32.5,Back,0,18
16333,0,1965 - 1974,1969,9,9,Unknown,Canada,44.0481,-78.6756,Lotus-Ford,British,British,0,20,40,32.5,Mid,0,7
16334,0,1965 - 1974,1969,9,9,Unknown,Canada,44.0481,-78.6756,Lotus-Ford,British,Swiss,0,20,33,32.5,Mid,0,8
16335,0,1965 - 1974,1969,9,9,Unknown,Canada,44.0481,-78.6756,Lotus-Ford,British,British,0,20,26,32.5,Back,0,11
16336,0,1965 - 1974,1969,9,9,Unknown,Canada,44.0481,-78.6756,Ferrari,Italian,Mexican,0,20,29,32.5,Back,0,13
16337,0,1965 - 1974,1969,9,9,Unknown,Canada,44.0481,-78.6756,Matra-Ford,French,British,0,20,30,32.5,Mid,0,4
16338,0,1965 - 1974,1969,9,9,Unknown,Canada,44.0481,-78.6756,Eagle-Climax,American,Canadian,1,20,47,32.5,Back,0,17
16339,0,1965 - 1974,1969,9,9,Unknown,Canada,44.0481,-78.6756,BRM,British,British,0,20,35,32.5,Back,0,14
16340,0,1965 - 1974,1969,9,9,Unknown,Canada,44.0481,-78.6756,Brabham-Ford,British,British,0,20,27,32.5,Mid,0,10
16341,0,1965 - 1974,1969,9,9,Unknown,Canada,44.0481,-78.6756,Brabham-Climax,British,Canadian,1,20,34,32.5,Back,0,19
16342,0,1965 - 1974,1969,9,9,Unknown,Canada,44.0481,-78.6756,McLaren-Ford,British,New Zealander,0,20,33,32.5,Mid,0,5
16343,0,1965 - 1974,1969,9,9,Unknown,Canada,44.0481,-78.6756,BRM,British,British,0,20,27,32.5,Back,0,12
16344,0,1965 - 1974,1969,9,9,Unknown,Canada,44.0481,-78.6756,Brabham-Ford,British,Swiss,0,20,28,32.5,Back,0,20
16345,1,1965 - 1974,1969,10,10,Unknown,USA,42.3369,-76.9272,Lotus-Ford,British,Austrian,0,18,27,31.2,Front,0,1
16346,1,1965 - 1974,1969,10,10,Unknown,USA,42.3369,-76.9272,Brabham-Ford,British,British,0,18,27,31.2,Mid,0,9
16347,0,1965 - 1974,1969,10,10,Unknown,USA,42.3369,-76.9272,BRM,British,British,0,18,35,31.2,Back,0,11
16348,0,1965 - 1974,1969,10,10,Unknown,USA,42.3369,-76.9272,Brabham-Ford,British,Australian,0,18,43,31.2,Back,0,18
16349,0,1965 - 1974,1969,10,10,Unknown,USA,42.3369,-76.9272,Ferrari,Italian,Mexican,0,18,29,31.2,Back,0,12
16350,0,1965 - 1974,1969,10,10,Unknown,USA,42.3369,-76.9272,Brabham-Ford,British,Swiss,0,18,28,31.2,Back,0,17
16351,0,1965 - 1974,1969,10,10,Unknown,USA,42.3369,-76.9272,Matra-Ford,French,French,0,18,27,31.2,Back,0,15
16352,0,1965 - 1974,1969,10,10,Unknown,USA,42.3369,-76.9272,Lotus-Ford,British,British,0,18,40,31.2,Mid,0,4
16353,0,1965 - 1974,1969,10,10,Unknown,USA,42.3369,-76.9272,Brabham-Ford,British,Belgian,0,18,24,31.2,Mid,0,8
16354,0,1965 - 1974,1969,10,10,Unknown,USA,42.3369,-76.9272,BRM,British,Canadian,0,18,23,31.2,Mid,0,9
16355,0,1965 - 1974,1969,10,10,Unknown,USA,42.3369,-76.9272,Matra-Ford,French,French,0,18,32,31.2,Mid,0,7
16356,0,1965 - 1974,1969,10,10,Unknown,USA,42.3369,-76.9272,McLaren-Ford,British,New Zealander,0,18,33,31.2,Front,0,2
16357,0,1965 - 1974,1969,10,10,Unknown,USA,42.3369,-76.9272,Matra-Ford,French,British,0,18,30,31.2,Front,0,3
16358,0,1965 - 1974,1969,10,10,Unknown,USA,42.3369,-76.9272,Lotus-Ford,British,American,0,18,43,31.2,Back,0,16
16359,0,1965 - 1974,1969,10,10,Unknown,USA,42.3369,-76.9272,BRM,British,British,0,18,27,31.2,Back,0,14
16360,0,1965 - 1974,1969,10,10,Unknown,USA,42.3369,-76.9272,Lotus-Ford,British,Swiss,0,18,33,31.2,Back,0,13
16361,0,1965 - 1974,1969,10,10,Unknown,USA,42.3369,-76.9272,Lotus-Ford,British,American,0,18,29,31.2,Mid,0,5
16362,0,1965 - 1974,1969,10,10,Unknown,USA,42.3369,-76.9272,McLaren-Ford,British,New Zealander,0,18,32,31.2,Mid,0,6
16363,1,1965 - 1974,1969,10,11,Unknown,Mexico,19.4042,-99.0907,McLaren-Ford,British,New Zealander,0,17,33,30.5,Mid,0,4
16364,1,1965 - 1974,1969,10,11,Unknown,Mexico,19.4042,-99.0907,Brabham-Ford,British,Belgian,0,17,24,30.5,Front,0,2
16365,1,1965 - 1974,1969,10,11,Unknown,Mexico,19.4042,-99.0907,Brabham-Ford,British,Australian,0,17,43,30.5,Front,0,1
16366,1,1965 - 1974,1969,10,11,Unknown,Mexico,19.4042,-99.0907,Matra-Ford,French,British,0,17,30,30.5,Front,0,3
16367,1,1965 - 1974,1969,10,11,Unknown,Mexico,19.4042,-99.0907,Matra-Ford,French,French,0,17,32,30.5,Mid,0,8
16368,0,1965 - 1974,1969,10,11,Unknown,Mexico,19.4042,-99.0907,BRM,British,British,0,17,27,30.5,Back,0,12
16369,0,1965 - 1974,1969,10,11,Unknown,Mexico,19.4042,-99.0907,Ferrari,Italian,Mexican,1,17,29,30.5,Back,0,15
16370,0,1965 - 1974,1969,10,11,Unknown,Mexico,19.4042,-99.0907,Matra-Ford,French,French,0,17,27,30.5,Back,0,14
16371,0,1965 - 1974,1969,10,11,Unknown,Mexico,19.4042,-99.0907,Lotus-Ford,British,American,0,17,43,30.5,Back,0,16
16372,0,1965 - 1974,1969,10,11,Unknown,Mexico,19.4042,-99.0907,Brabham-Ford,British,British,0,17,27,30.5,Mid,0,9
16373,0,1965 - 1974,1969,10,11,Unknown,Mexico,19.4042,-99.0907,Brabham-Ford,British,Swiss,0,17,28,30.5,Back,0,13
16374,0,1965 - 1974,1969,10,11,Unknown,Mexico,19.4042,-99.0907,BRM,British,British,0,17,35,30.5,Mid,0,10
16375,0,1965 - 1974,1969,10,11,Unknown,Mexico,19.4042,-99.0907,Lotus-Ford,British,Austrian,0,17,27,30.5,Mid,0,6
16376,0,1965 - 1974,1969,10,11,Unknown,Mexico,19.4042,-99.0907,BRM,British,Canadian,0,17,23,30.5,Back,0,17
16377,0,1965 - 1974,1969,10,11,Unknown,Mexico,19.4042,-99.0907,Lotus-Ford,British,Swiss,0,17,33,30.5,Mid,0,5
16378,0,1965 - 1974,1969,10,11,Unknown,Mexico,19.4042,-99.0907,Lotus-Ford,British,British,0,17,26,30.5,Back,0,11
16379,0,1965 - 1974,1969,10,11,Unknown,Mexico,19.4042,-99.0907,McLaren-Ford,British,New Zealander,0,17,32,30.5,Mid,0,7
16380,1,1965 - 1974,1968,1,1,Unknown,South Africa,-25.9894,28.0767,Lotus-Ford,British,British,0,23,31,32,Front,0,1
16381,1,1965 - 1974,1968,1,1,Unknown,South Africa,-25.9894,28.0767,Lotus-Ford,British,British,0,23,38,32,Front,0,2
16382,1,1965 - 1974,1968,1,1,Unknown,South Africa,-25.9894,28.0767,Brabham-Repco,British,Austrian,0,23,25,32,Mid,0,4
16383,0,1965 - 1974,1968,1,1,Unknown,South Africa,-25.9894,28.0767,Ferrari,Italian,New Zealander,0,23,24,32,Mid,0,8
16384,0,1965 - 1974,1968,1,1,Unknown,South Africa,-25.9894,28.0767,McLaren-BRM,British,New Zealander,0,23,31,32,Mid,0,9
16385,0,1965 - 1974,1968,1,1,Unknown,South Africa,-25.9894,28.0767,Matra-Ford,French,French,0,23,30,32,Back,0,18
16386,0,1965 - 1974,1968,1,1,Unknown,South Africa,-25.9894,28.0767,Cooper-Maserati,British,Swiss,0,23,31,32,Back,0,16
16387,0,1965 - 1974,1968,1,1,Unknown,South Africa,-25.9894,28.0767,Honda,Japanese,British,0,23,33,32,Mid,0,6
16388,0,1965 - 1974,1968,1,1,Unknown,South Africa,-25.9894,28.0767,Brabham-Repco,British,Rhodesian,0,23,43,32,Back,0,17
16389,0,1965 - 1974,1968,1,1,Unknown,South Africa,-25.9894,28.0767,Brabham-Climax,British,South African,1,23,33,32,Back,0,23
16390,0,1965 - 1974,1968,1,1,Unknown,South Africa,-25.9894,28.0767,Eagle-Weslake,American,American,0,23,36,32,Back,0,12
16391,0,1965 - 1974,1968,1,1,Unknown,South Africa,-25.9894,28.0767,Ferrari,Italian,Belgian,0,23,23,32,Back,0,11
16392,0,1965 - 1974,1968,1,1,Unknown,South Africa,-25.9894,28.0767,Cooper-Maserati,British,Swedish,0,23,37,32,Back,0,19
16393,0,1965 - 1974,1968,1,1,Unknown,South Africa,-25.9894,28.0767,Matra-Ford,French,British,0,23,28,32,Front,0,3
16394,0,1965 - 1974,1968,1,1,Unknown,South Africa,-25.9894,28.0767,LDS,South African,Rhodesian,0,23,46,32,Back,0,22
16395,0,1965 - 1974,1968,1,1,Unknown,South Africa,-25.9894,28.0767,Cooper-Climax,British,South African,1,23,28,32,Back,0,20
16396,0,1965 - 1974,1968,1,1,Unknown,South Africa,-25.9894,28.0767,BRM,British,Mexican,0,23,27,32,Mid,0,10
16397,0,1965 - 1974,1968,1,1,Unknown,South Africa,-25.9894,28.0767,Brabham-Repco,British,Australian,0,23,41,32,Mid,0,5
16398,0,1965 - 1974,1968,1,1,Unknown,South Africa,-25.9894,28.0767,Ferrari,Italian,Italian,0,23,26,32,Mid,0,7
16399,0,1965 - 1974,1968,1,1,Unknown,South Africa,-25.9894,28.0767,BRM,British,British,0,23,31,32,Back,0,14
16400,0,1965 - 1974,1968,1,1,Unknown,South Africa,-25.9894,28.0767,Cooper-Maserati,British,British,0,23,30,32,Back,0,21
16401,0,1965 - 1974,1968,1,1,Unknown,South Africa,-25.9894,28.0767,Brabham-Repco,British,South African,1,23,31,32,Back,0,14
16402,0,1965 - 1974,1968,1,1,Unknown,South Africa,-25.9894,28.0767,Cooper-BRM,British,Italian,0,23,34,32,Back,0,15
16403,1,1965 - 1974,1968,5,2,Unknown,Spain,40.6171,-3.58558,Lotus-Ford,British,British,0,14,39,30.6,Mid,0,6
16404,1,1965 - 1974,1968,5,2,Unknown,Spain,40.6171,-3.58558,McLaren-Ford,British,New Zealander,0,14,31,30.6,Front,0,3
16405,0,1965 - 1974,1968,5,2,Unknown,Spain,40.6171,-3.58558,Cooper-BRM,British,British,0,14,31,30.6,Back,0,13
16406,0,1965 - 1974,1968,5,2,Unknown,Spain,40.6171,-3.58558,Cooper-BRM,British,Italian,0,14,34,30.6,Back,0,12
16407,0,1965 - 1974,1968,5,2,Unknown,Spain,40.6171,-3.58558,Matra-Ford,French,French,0,14,31,30.6,Mid,0,5
16408,0,1965 - 1974,1968,5,2,Unknown,Spain,40.6171,-3.58558,McLaren-Ford,British,New Zealander,0,14,30,30.6,Mid,0,4
16409,0,1965 - 1974,1968,5,2,Unknown,Spain,40.6171,-3.58558,Honda,Japanese,British,0,14,34,30.6,Mid,0,7
16410,0,1965 - 1974,1968,5,2,Unknown,Spain,40.6171,-3.58558,Lotus-Ford,British,Swiss,0,14,31,30.6,Mid,0,10
16411,0,1965 - 1974,1968,5,2,Unknown,Spain,40.6171,-3.58558,Ferrari,Italian,New Zealander,0,14,24,30.6,Front,0,1
16412,0,1965 - 1974,1968,5,2,Unknown,Spain,40.6171,-3.58558,BRM,British,British,0,14,25,30.6,Back,0,11
16413,0,1965 - 1974,1968,5,2,Unknown,Spain,40.6171,-3.58558,BRM,British,Mexican,0,14,28,30.6,Front,0,2
16414,0,1965 - 1974,1968,5,2,Unknown,Spain,40.6171,-3.58558,Ferrari,Italian,Belgian,0,14,23,30.6,Mid,0,8
16415,0,1965 - 1974,1968,5,2,Unknown,Spain,40.6171,-3.58558,Brabham-Repco,British,Austrian,0,14,26,30.6,Mid,0,9
16416,0,1965 - 1974,1968,5,2,Unknown,Spain,40.6171,-3.58558,Brabham-Repco,British,Australian,0,14,42,30.6,Back,1,14
16417,1,1965 - 1974,1968,5,3,Unknown,Monaco,43.7347,7.42056,Lotus-Ford,British,British,0,18,39,31.4,Front,0,1
16418,1,1965 - 1974,1968,5,3,Unknown,Monaco,43.7347,7.42056,BRM,British,British,0,18,28,31.4,Mid,0,6
16419,0,1965 - 1974,1968,5,3,Unknown,Monaco,43.7347,7.42056,Cooper-BRM,British,Belgian,0,18,33,31.4,Back,0,14
16420,0,1965 - 1974,1968,5,3,Unknown,Monaco,43.7347,7.42056,Cooper-BRM,British,Italian,0,18,34,31.4,Back,0,15
16421,0,1965 - 1974,1968,5,3,Unknown,Monaco,43.7347,7.42056,McLaren-Ford,British,New Zealander,0,18,31,31.4,Mid,0,10
16422,0,1965 - 1974,1968,5,3,Unknown,Monaco,43.7347,7.42056,Honda,Japanese,British,0,18,34,31.4,Mid,0,4
16423,0,1965 - 1974,1968,5,3,Unknown,Monaco,43.7347,7.42056,BRM,British,Mexican,0,18,28,31.4,Mid,0,9
